Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"D3","LED","LED_0805_2012Metric",91.124045,-156.139989,-120.000000,top
"D3","LED","LED_0805_2012Metric",193.747871,-22.629699,-120.000000,top
"D3","LED","LED_0805_2012Metric",142.435958,-89.384844,-120.000000,top
"D3","LED","LED_0805_2012Metric",91.124045,-89.384844,-120.000000,top
"D3","LED","LED_0805_2012Metric",142.435958,-22.629699,-120.000000,top
"D3","LED","LED_0805_2012Metric",193.747871,-156.139989,-120.000000,top
"D3","LED","LED_0805_2012Metric",142.435958,-156.139989,-120.000000,top
"D4","LED","LED_0805_2012Metric",24.512132,-22.629699,-60.000000,top
"D4","LED","LED_0805_2012Metric",75.824045,-156.139989,-60.000000,top
"D4","LED","LED_0805_2012Metric",75.824045,-22.629699,-60.000000,top
"D4","LED","LED_0805_2012Metric",24.512132,-156.139989,-60.000000,top
"D4","LED","LED_0805_2012Metric",24.512132,-89.384844,-60.000000,top
"D4","LED","LED_0805_2012Metric",178.447871,-156.139989,-60.000000,top
"D4","LED","LED_0805_2012Metric",178.447871,-89.384844,-60.000000,top
"D4","LED","LED_0805_2012Metric",178.447871,-22.629699,-60.000000,top
"D4","LED","LED_0805_2012Metric",75.824045,-89.384844,-60.000000,top
"D4","LED","LED_0805_2012Metric",127.135958,-156.139989,-60.000000,top
"D4","LED","LED_0805_2012Metric",127.135958,-22.629699,-60.000000,top
"D4","LED","LED_0805_2012Metric",127.135958,-89.384844,-60.000000,top
"D5","LED","LED_0805_2012Metric",83.474045,-13.754699,180.000000,top
"D5","LED","LED_0805_2012Metric",83.474045,-147.264989,180.000000,top
"D5","LED","LED_0805_2012Metric",134.785958,-80.509844,180.000000,top
"D5","LED","LED_0805_2012Metric",83.474045,-80.509844,180.000000,top
"D5","LED","LED_0805_2012Metric",32.162132,-80.509844,180.000000,top
"D5","LED","LED_0805_2012Metric",186.097871,-13.754699,180.000000,top
"D5","LED","LED_0805_2012Metric",186.097871,-80.509844,180.000000,top
"D5","LED","LED_0805_2012Metric",134.785958,-147.264989,180.000000,top
"D5","LED","LED_0805_2012Metric",32.162132,-147.264989,180.000000,top
"D5","LED","LED_0805_2012Metric",186.097871,-147.264989,180.000000,top
"D5","LED","LED_0805_2012Metric",134.785958,-13.754699,180.000000,top
"D5","LED","LED_0805_2012Metric",32.162132,-13.754699,180.000000,top
"D6","LED","LED_0805_2012Metric",16.862132,-102.634844,0.000000,top
"D6","LED","LED_0805_2012Metric",68.174045,-35.879699,0.000000,top
"D6","LED","LED_0805_2012Metric",16.862132,-169.389989,0.000000,top
"D6","LED","LED_0805_2012Metric",170.797871,-102.634844,0.000000,top
"D6","LED","LED_0805_2012Metric",119.485958,-102.634844,0.000000,top
"D6","LED","LED_0805_2012Metric",68.174045,-102.634844,0.000000,top
"D6","LED","LED_0805_2012Metric",16.862132,-35.879699,0.000000,top
"D6","LED","LED_0805_2012Metric",170.797871,-169.389989,0.000000,top
"D6","LED","LED_0805_2012Metric",119.485958,-35.879699,0.000000,top
"D6","LED","LED_0805_2012Metric",170.797871,-35.879699,0.000000,top
"D6","LED","LED_0805_2012Metric",119.485958,-169.389989,0.000000,top
"D6","LED","LED_0805_2012Metric",68.174045,-169.389989,0.000000,top
