Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"D6","LED","LED_0805_2012Metric",18.121858,-109.224041,120.000000,top
"D6","LED","LED_0805_2012Metric",60.031320,-138.409359,-60.000000,top
"D6","LED","LED_0805_2012Metric",60.031320,-17.092659,-60.000000,top
"D6","LED","LED_0805_2012Metric",121.184498,-138.409359,-60.000000,top
"D6","LED","LED_0805_2012Metric",140.428214,-109.224041,120.000000,top
"D6","LED","LED_0805_2012Metric",182.337676,-138.409359,-60.000000,top
"D6","LED","LED_0805_2012Metric",79.275036,-109.224041,120.000000,top
"D6","LED","LED_0805_2012Metric",201.581392,-109.224041,120.000000,top
"D6","LED","LED_0805_2012Metric",243.490854,-138.409359,-60.000000,top
"D6","LED","LED_0805_2012Metric",182.337676,-17.092659,-60.000000,top
"D6","LED","LED_0805_2012Metric",243.490854,-17.092659,-60.000000,top
"D7","LED","LED_0805_2012Metric",186.909676,-145.775441,120.000000,top
"D7","LED","LED_0805_2012Metric",125.756498,-145.775441,120.000000,top
"D7","LED","LED_0805_2012Metric",197.009392,-101.857959,-60.000000,top
"D7","LED","LED_0805_2012Metric",74.703036,-101.857959,-60.000000,top
"D7","LED","LED_0805_2012Metric",64.603320,-145.775441,120.000000,top
"D7","LED","LED_0805_2012Metric",64.603320,-24.458741,120.000000,top
"D7","LED","LED_0805_2012Metric",135.856214,-101.857959,-60.000000,top
"D7","LED","LED_0805_2012Metric",248.062854,-24.458741,120.000000,top
"D7","LED","LED_0805_2012Metric",125.756498,-24.458741,120.000000,top
"D7","LED","LED_0805_2012Metric",248.062854,-145.775441,120.000000,top
"D7","LED","LED_0805_2012Metric",186.909676,-24.458741,120.000000,top
"D7","LED","LED_0805_2012Metric",13.549858,-101.857959,-60.000000,top
"D8","LED","LED_0805_2012Metric",93.498498,-50.112659,-22.000000,top
"D8","LED","LED_0805_2012Metric",32.345320,-50.112659,-22.000000,top
"D8","LED","LED_0805_2012Metric",154.651676,-171.429359,-22.000000,top
"D8","LED","LED_0805_2012Metric",32.345320,-171.429359,-22.000000,top
"D8","LED","LED_0805_2012Metric",168.114214,-76.204041,158.000000,top
"D8","LED","LED_0805_2012Metric",106.961036,-76.204041,158.000000,top
"D8","LED","LED_0805_2012Metric",154.651676,-50.112659,-22.000000,top
"D8","LED","LED_0805_2012Metric",215.804854,-171.429359,-22.000000,top
"D8","LED","LED_0805_2012Metric",215.804854,-50.112659,-22.000000,top
"D8","LED","LED_0805_2012Metric",93.498498,-171.429359,-22.000000,top
"D8","LED","LED_0805_2012Metric",229.267392,-76.204041,158.000000,top
"D8","LED","LED_0805_2012Metric",45.807858,-76.204041,158.000000,top
"D9","LED","LED_0805_2012Metric",221.646854,-52.398659,158.000000,top
"D9","LED","LED_0805_2012Metric",160.493676,-173.715359,158.000000,top
"D9","LED","LED_0805_2012Metric",160.493676,-52.398659,158.000000,top
"D9","LED","LED_0805_2012Metric",101.119036,-73.918041,-22.000000,top
"D9","LED","LED_0805_2012Metric",38.187320,-52.398659,158.000000,top
"D9","LED","LED_0805_2012Metric",38.187320,-173.715359,158.000000,top
"D9","LED","LED_0805_2012Metric",221.646854,-173.715359,158.000000,top
"D9","LED","LED_0805_2012Metric",99.340498,-52.398659,158.000000,top
"D9","LED","LED_0805_2012Metric",39.965858,-73.918041,-22.000000,top
"D9","LED","LED_0805_2012Metric",99.340498,-173.715359,158.000000,top
"D9","LED","LED_0805_2012Metric",223.425392,-73.918041,-22.000000,top
"D9","LED","LED_0805_2012Metric",162.272214,-73.918041,-22.000000,top
"D10","LED","LED_0805_2012Metric",135.856214,-85.094041,60.000000,top
"D10","LED","LED_0805_2012Metric",197.009392,-85.094041,60.000000,top
"D10","LED","LED_0805_2012Metric",248.062854,-41.222659,-120.000000,top
"D10","LED","LED_0805_2012Metric",74.703036,-85.094041,60.000000,top
"D10","LED","LED_0805_2012Metric",186.909676,-41.222659,-120.000000,top
"D10","LED","LED_0805_2012Metric",13.549858,-85.094041,60.000000,top
"D10","LED","LED_0805_2012Metric",64.603320,-41.222659,-120.000000,top
"D10","LED","LED_0805_2012Metric",125.756498,-41.222659,-120.000000,top
"D10","LED","LED_0805_2012Metric",64.603320,-162.539359,-120.000000,top
"D10","LED","LED_0805_2012Metric",186.909676,-162.539359,-120.000000,top
"D10","LED","LED_0805_2012Metric",248.062854,-162.539359,-120.000000,top
"D10","LED","LED_0805_2012Metric",125.756498,-162.539359,-120.000000,top
"D11","LED","LED_0805_2012Metric",79.021036,-77.474041,-120.000000,top
"D11","LED","LED_0805_2012Metric",201.327392,-77.474041,-120.000000,top
"D11","LED","LED_0805_2012Metric",182.591676,-170.159359,60.000000,top
"D11","LED","LED_0805_2012Metric",60.285320,-48.842659,60.000000,top
"D11","LED","LED_0805_2012Metric",121.438498,-170.159359,60.000000,top
"D11","LED","LED_0805_2012Metric",17.867858,-77.474041,-120.000000,top
"D11","LED","LED_0805_2012Metric",60.285320,-170.159359,60.000000,top
"D11","LED","LED_0805_2012Metric",243.744854,-170.159359,60.000000,top
"D11","LED","LED_0805_2012Metric",182.591676,-48.842659,60.000000,top
"D11","LED","LED_0805_2012Metric",140.174214,-77.474041,-120.000000,top
"D11","LED","LED_0805_2012Metric",121.438498,-48.842659,60.000000,top
"D11","LED","LED_0805_2012Metric",243.744854,-48.842659,60.000000,top
"D12","LED","LED_0805_2012Metric",242.475392,-89.412041,-90.000000,top
"D12","LED","LED_0805_2012Metric",19.137320,-158.221359,90.000000,top
"D12","LED","LED_0805_2012Metric",181.322214,-89.412041,-90.000000,top
"D12","LED","LED_0805_2012Metric",59.015858,-89.412041,-90.000000,top
